,Год приёмной компании,Пол,Ср. балл док-та об образовании,Вид приема,Приоритет,Направление подготовки,Сумма баллов,Сумма баллов за индивидуальные достижения,Приказ о зачислении
87921,2021,М,3.857,По договору,12,08.03.01 Строительство,172,0,0
87922,2021,М,3.857,Общий конкурс,1,08.03.01 Строительство,172,0,1
87923,2021,М,3.857,Общий конкурс,6,27.03.04 Управление в технических системах,172,0,0
87924,2021,Ж,3.78,По договору,1,21.05.06 Нефтегазовые техника и технологии,132,0,0
87925,2021,М,4.756,Общий конкурс,1,15.03.01 Машиностроение,208,0,1
87926,2021,М,4.756,Общий конкурс,2,12.03.01 Приборостроение,208,0,0
87927,2021,М,4.756,Общий конкурс,3,22.03.01 Материаловедение и технологии материалов,208,0,0
87928,2021,М,3.946,По договору,2,13.03.01 Теплоэнергетика и теплотехника,2,2,0
87929,2021,М,3.946,По договору,3,15.03.04 Автоматизация технологических процессов и производств,2,2,0
87930,2021,М,3.946,По договору,4,15.03.01 Машиностроение,2,2,0
87931,2021,М,3.946,По договору,5,13.03.02 Электроэнергетика и электротехника,2,2,0
87932,2021,М,3.946,По договору,6,23.03.03 Эксплуатация транспортно-технологических машин и комплексов,2,2,0
87933,2021,М,3.946,По договору,1,"21.05.00 Прикладная геология, горное дело, нефтегазовое дело и геодезия",2,2,0
87934,2021,М,4.143,По договору,3,"21.05.00 Прикладная геология, горное дело, нефтегазовое дело и геодезия",79,0,0
87935,2021,М,4.143,Общий конкурс,2,"21.05.00 Прикладная геология, горное дело, нефтегазовое дело и геодезия",79,0,0
87936,2021,М,4.143,По договору,4,21.03.01 Нефтегазовое дело,79,0,0
87937,2021,М,4.143,Общий конкурс,1,21.03.01 Нефтегазовое дело,79,0,0
87938,2021,Ж,4.067,По договору,3,41.03.06 Публичная политика и социальные науки,136,0,0
87939,2021,Ж,4.067,По договору,1,42.03.01 Реклама и связи с общественностью,136,0,0
87940,2021,Ж,4.067,По договору,4,43.03.00 Сервис и туризм,100,0,0
87941,2021,Ж,4.067,Общий конкурс,2,43.03.00 Сервис и туризм,100,0,0
87942,2021,Ж,4.067,По договору,5,37.03.02 Конфликтология,136,0,0
87943,2021,М,4.471,По договору,9,15.03.01 Машиностроение,182,0,0
87944,2021,М,4.471,Общий конкурс,7,01.03.02 Прикладная математика и информатика,182,0,0
87945,2021,М,4.471,По договору,11,02.03.01 Математика и компьютерные науки,182,0,0
87946,2021,М,4.471,Общий конкурс,8,09.03.00 Информатика и вычислительная техника,182,0,0
87947,2021,М,4.471,По договору,13,09.03.00 Информатика и вычислительная техника,182,0,0
87948,2021,М,4.471,Общий конкурс,3,15.03.01 Машиностроение,182,0,0
87949,2021,М,4.471,Общий конкурс,4,15.03.06 Мехатроника и робототехника,182,0,0
87950,2021,М,4.471,Общий конкурс,2,22.03.01 Материаловедение и технологии материалов,182,0,0
87951,2021,М,4.471,По договору,10,22.03.01 Материаловедение и технологии материалов,182,0,0
87952,2021,М,4.471,Общий конкурс,5,23.03.01 Технология транспортных процессов,182,0,0
87953,2021,М,4.471,Общий конкурс,1,27.03.00 Управление в технических системах,182,0,0
87954,2021,М,4.471,По договору,12,27.03.00 Управление в технических системах,182,0,0
87955,2021,М,4.471,Общий конкурс,6,09.03.02 Информационные системы и технологии,182,0,0
87956,2021,М,4.455,"В рамках квоты лиц, имеющих особые права",2,08.05.00 Техника и технологии строительства,194,0,0
87957,2021,М,4.455,"В рамках квоты лиц, имеющих особые права",3,05.03.01 Геология,194,0,0
87958,2021,М,4.455,Общий конкурс,4,21.03.01 Нефтегазовое дело,194,0,0
87959,2021,М,4.455,"В рамках квоты лиц, имеющих особые права",1,21.03.01 Нефтегазовое дело,194,0,0
87960,2021,М,4.455,Общий конкурс,5,08.05.00 Техника и технологии строительства,194,0,0
87961,2021,М,4.455,Общий конкурс,6,05.03.01 Геология,194,0,0
87962,2021,М,,,,,,,0
87963,2021,М,5,Общий конкурс,5,27.03.03 Системный анализ и управление,244,10,0
87964,2021,М,5,Общий конкурс,8,15.03.06 Мехатроника и робототехника,244,10,0
87965,2021,М,5,Общий конкурс,1,15.03.01 Машиностроение,244,10,0
87966,2021,М,5,Общий конкурс,9,13.03.02 Электроэнергетика и электротехника,244,10,0
87967,2021,М,5,Общий конкурс,3,01.03.02 Прикладная математика и информатика,244,10,0
87968,2021,М,5,Общий конкурс,6,28.03.03 Наноматериалы,244,10,0
87969,2021,М,5,Общий конкурс,2,09.03.02 Информационные системы и технологии,244,10,0
87970,2021,М,5,Общий конкурс,4,27.03.00 Управление в технических системах,244,10,0
87971,2021,М,5,Общий конкурс,7,23.05.01 Наземные транспортно-технологические средства,244,10,0
87972,2021,М,4.467,Общий конкурс,4,15.03.01 Машиностроение,175,10,0
87973,2021,М,4.467,Общий конкурс,3,19.03.04 Технология продукции и организация общественного питания,175,10,0
87974,2021,М,4.467,Общий конкурс,2,09.03.02 Информационные системы и технологии,175,10,0
87975,2021,М,4.467,Общий конкурс,1,27.03.03 Системный анализ и управление,175,10,0
87976,2021,М,4.467,Общий конкурс,6,08.03.01 Строительство,175,10,1
87977,2021,М,4.467,Общий конкурс,5,08.05.00 Техника и технологии строительства,175,10,0
87978,2021,М,4.444,По договору,4,15.03.04 Автоматизация технологических процессов и производств,200,0,0
87979,2021,М,4.444,Общий конкурс,1,15.03.04 Автоматизация технологических процессов и производств,200,0,0
